16711680
65280
255
4, 6, 9073920
5, 6, 11228160
6, 6, 13186560
7, 6, 15144960
8, 6, 16318470
9, 6, 14155815
10, 6, 12189765
11, 6, 10223715
12, 6, 8257665
13, 6, 6095010
14, 6, 4128960
15, 6, 2162910
16, 6, 196860
17, 6, 7905
18, 6, 15555
19, 6, 23205
20, 6, 30855
21, 6, 39270
22, 6, 46920
23, 6, 54570
24, 6, 62220
0, 7, 1436160
1, 7, 3394560
2, 7, 5352960
3, 7, 7311360
4, 7, 9269760
5, 7, 11424000
6, 7, 13382400
7, 7, 15340800
8, 7, 16121865
9, 7, 13959210
10, 7, 11993160
11, 7, 10027110
12, 7, 8061060
13, 7, 5898405
14, 7, 3932355
15, 7, 1966305
16, 7, 255
17, 7, 8670
18, 7, 16320
19, 7, 23970
20, 7, 31620
21, 7, 40035
22, 7, 47685
23, 7, 55335
24, 7, 62985
0, 8, 1632000
1, 8, 3590400
2, 8, 5548800
3, 8, 7507200
4, 8, 9465600
5, 8, 11619840
6, 8, 13578240
7, 8, 15536640
8, 8, 15925260
9, 8, 13762605
10, 8, 11796555
11, 8, 9830505
12, 8, 7864455
13, 8, 5701800
14, 8, 3735750
15, 8, 1769700
16, 8, 1020
17, 8, 9435
18, 8, 17085
19, 8, 24735
20, 8, 32385
21, 8, 40800
22, 8, 48450
23, 8, 56100
24, 8, 63750
0, 9, 1827840
1, 9, 3786240
2, 9, 5744640
3, 9, 7703040
4, 9, 9661440
5, 9, 11815680
6, 9, 13774080
7, 9, 15732480
8, 9, 15728655
9, 9, 13566000
10, 9, 11599950
11, 9, 9633900
12, 9, 7667850
13, 9, 5505195
14, 9, 3539145
15, 9, 1573095
16, 9, 1785
17, 9, 10200
18, 9, 17850
19, 9, 25500
20, 9, 33150
21, 9, 41565
22, 9, 49215
23, 9, 56865
24, 9, 64515
0, 10, 2023680
1, 10, 3982080
2, 10, 5940480
3, 10, 7898880
4, 10, 9857280
5, 10, 12011520
6, 10, 13969920
7, 10, 15928320
8, 10, 15532050
9, 10, 13369395
10, 10, 11403345
11, 10, 9437295
12, 10, 7471245
13, 10, 5308590
14, 10, 3342540
15, 10, 1376490
16, 10, 2550
17, 10, 10965
18, 10, 18615
19, 10, 26265
20, 10, 33915
21, 10, 42330
22, 10, 49980
23, 10, 57630
24, 10, 65280
0, 11, 2219520
1, 11, 4177920
2, 11, 6136320
3, 11, 8094720
4, 11, 10053120
5, 11, 12207360
6, 11, 14165760
7, 11, 16124160
8, 11, 15335445
9, 11, 13172790
10, 11, 11206740
11, 11, 9240690
12, 11, 7274640
13, 11, 5111985
14, 11, 3145935
15, 11, 1179885
16, 11, 3315
17, 11, 11730
18, 11, 19380
19, 11, 27030
20, 11, 34680
21, 11, 43095
22, 11, 50745
23, 11, 58395
24, 11, 65280
0, 12, 2415360
1, 12, 4373760
2, 12, 6332160
3, 12, 8290560
4, 12, 10248960
5, 12, 12403200
6, 12, 14361600
7, 12, 16320000
8, 12, 15138840
9, 12, 12976185
10, 12, 11010135
11, 12, 9044085
12, 12, 7078035
13, 12, 4915380
14, 12, 2949330
15, 12, 983280
16, 12, 4080
17, 12, 12495
18, 12, 20145
19, 12, 27795
20, 12, 35445
21, 12, 43860
22, 12, 51510
23, 12, 59160
24, 12, 261120
0, 13, 2611200
1, 13, 4569600
2, 13, 6528000
3, 13, 8486400
4, 13, 10444800
5, 13, 12599040
6, 13, 14557440
7, 13, 16515840
8, 13, 14942235
9, 13, 12779580
10, 13, 10813530
11, 13, 8847480
12, 13, 6881430
13, 13, 4718775
14, 13, 2752725
15, 13, 786675
16, 13, 4845
17, 13, 13260
18, 13, 20910
19, 13, 28560
20, 13, 36210
21, 13, 44625
22, 13, 52275
23, 13, 59925
24, 13, 456960
0, 14, 2807040
1, 14, 4765440
2, 14, 6723840
3, 14, 8682240
4, 14, 10640640
5, 14, 12794880
6, 14, 14753280
7, 14, 16711680
8, 14, 14745630
9, 14, 12582975
10, 14, 10616925
11, 14, 8650875
12, 14, 6684825
13, 14, 4522170
14, 14, 2556120
15, 14, 590070
16, 14, 5610
17, 14, 14025
18, 14, 21675
19, 14, 29325
20, 14, 36975
21, 14, 45390
22, 14, 53040
23, 14, 60690
24, 14, 652800
0, 15, 3002880
1, 15, 4961280
2, 15, 6919680
3, 15, 8878080
4, 15, 10836480
5, 15, 12990720
6, 15, 14949120
7, 15, 16515075
8, 15, 14549025
9, 15, 12386370
10, 15, 10420320
11, 15, 8454270
12, 15, 6488220
13, 15, 4325565
14, 15, 2359515
15, 15, 393465
16, 15, 6375
17, 15, 14790
18, 15, 22440
19, 15, 30090
20, 15, 37740
21, 15, 46155
22, 15, 53805
23, 15, 61455
24, 15, 848640
0, 16, 3198720
1, 16, 5157120
2, 16, 7115520
3, 16, 9073920
4, 16, 11032320
5, 16, 13186560
6, 16, 15144960
7, 16, 16318470
8, 16, 14352420
9, 16, 12189765
10, 16, 10223715
11, 16, 8257665
12, 16, 6291615
13, 16, 4128960
14, 16, 2162910
15, 16, 196860
16, 16, 7140
17, 16, 15555
18, 16, 23205
19, 16, 30855
20, 16, 38505
21, 16, 46920
22, 16, 54570
23, 16, 62220
24, 16, 1044480
0, 17, 3394560
1, 17, 5352960
2, 17, 7311360
3, 17, 9269760
4, 17, 11228160
5, 17, 13382400
6, 17, 15340800
7, 17, 16121865
8, 17, 14155815
9, 17, 11993160
10, 17, 10027110
11, 17, 8061060
12, 17, 6095010
13, 17, 3932355
14, 17, 1966305
15, 17, 255
16, 17, 7905
17, 17, 16320
18, 17, 23970
19, 17, 31620
20, 17, 39270
21, 17, 47685
22, 17, 55335
23, 17, 62985
24, 17, 1240320
0, 18, 3590400
1, 18, 5548800
2, 18, 7507200
3, 18, 9465600
4, 18, 11424000
5, 18, 13578240
6, 18, 15536640
7, 18, 15925260
8, 18, 13959210
9, 18, 11796555
10, 18, 9830505
11, 18, 7864455
12, 18, 5898405
13, 18, 3735750
14, 18, 1769700
15, 18, 1020
16, 18, 8670
17, 18, 17085
18, 18, 24735
19, 18, 32385
20, 18, 40035
21, 18, 48450
22, 18, 56100
23, 18, 63750
24, 18, 1436160
0, 19, 3786240
1, 19, 5744640
2, 19, 7703040
3, 19, 9661440
4, 19, 11619840
5, 19, 13774080
6, 19, 15732480
7, 19, 15728655
8, 19, 13762605
9, 19, 11599950
10, 19, 9633900
11, 19, 7667850
12, 19, 5701800
13, 19, 3539145
14, 19, 1573095
15, 19, 1785
16, 19, 9435
17, 19, 17850
18, 19, 25500
19, 19, 33150
20, 19, 40800
21, 19, 49215
22, 19, 56865
23, 19, 64515
24, 19, 1632000
0, 20, 3982080
1, 20, 5940480
2, 20, 7898880
3, 20, 9857280
4, 20, 11815680
5, 20, 13969920
6, 20, 15928320
7, 20, 15532050
8, 20, 13566000
9, 20, 11403345
10, 20, 9437295
11, 20, 7471245
12, 20, 5505195
13, 20, 3342540
14, 20, 1376490
15, 20, 2550
16, 20, 10200
17, 20, 18615
18, 20, 26265
19, 20, 33915
20, 20, 41565
21, 20, 49980
22, 20, 57630
23, 20, 65280
24, 20, 1827840
0, 21, 4177920
1, 21, 6136320
2, 21, 8094720
3, 21, 10053120
4, 21, 12011520
5, 21, 14165760
6, 21, 16124160
7, 21, 15335445
8, 21, 13369395
9, 21, 11206740
10, 21, 9240690
11, 21, 7274640
12, 21, 5308590
13, 21, 3145935
14, 21, 1179885
15, 21, 3315
16, 21, 10965
17, 21, 19380
18, 21, 27030
19, 21, 34680
20, 21, 42330
21, 21, 50745
22, 21, 58395
23, 21, 65280
24, 21, 2023680
0, 22, 4373760
1, 22, 6332160
2, 22, 8290560
3, 22, 10248960
4, 22, 12207360
5, 22, 14361600
6, 22, 16320000
7, 22, 15138840
8, 22, 13172790
9, 22, 11010135
10, 22, 9044085
11, 22, 7078035
12, 22, 5111985
13, 22, 2949330
14, 22, 983280
15, 22, 4080
16, 22, 11730
17, 22, 20145
18, 22, 27795
19, 22, 35445
20, 22, 43095
21, 22, 51510
22, 22, 59160
23, 22, 261120
24, 22, 2219520
0, 23, 4569600
1, 23, 6528000
2, 23, 8486400
3, 23, 10444800
4, 23, 12403200
5, 23, 14557440
6, 23, 16515840
7, 23, 14942235
8, 23, 12976185
9, 23, 10813530
10, 23, 8847480
11, 23, 6881430
12, 23, 4915380
13, 23, 2752725
14, 23, 786675
15, 23, 4845
16, 23, 12495
17, 23, 20910
18, 23, 28560
19, 23, 36210
20, 23, 43860
21, 23, 52275
22, 23, 59925
23, 23, 456960
24, 23, 2415360
0, 24, 4765440
1, 24, 6723840
2, 24, 8682240
3, 24, 10640640
4, 24, 12599040
5, 24, 14753280
6, 24, 16711680
7, 24, 14745630
8, 24, 12779580
9, 24, 10616925
10, 24, 8650875
11, 24, 6684825
12, 24, 4718775
13, 24, 2556120
14, 24, 590070
15, 24, 5610
16, 24, 13260
17, 24, 21675
18, 24, 29325
19, 24, 36975
20, 24, 44625
21, 24, 53040
22, 24, 60690
23, 24, 652800
24, 24, 2611200
0, 25, 4961280
1, 25, 6919680
2, 25, 8878080
3, 25, 10836480
4, 25, 12794880
5, 25, 14949120
6, 25, 16515075
7, 25, 14549025
8, 25, 12582975
9, 25, 10420320
10, 25, 8454270
11, 25, 6488220
12, 25, 4522170
13, 25, 2359515
14, 25, 393465
15, 25, 6375
16, 25, 14025
17, 25, 22440
18, 25, 30090
19, 25, 37740
20, 25, 45390
21, 25, 53805
22, 25, 61455
23, 25, 848640
24, 25, 2807040
0, 26, 5157120
1, 26, 7115520
2, 26, 9073920
3, 26, 11032320
4, 26, 12990720
5, 26, 15144960
6, 26, 16318470
7, 26, 14352420
8, 26, 12386370
9, 26, 10223715
10, 26, 8257665
11, 26, 6291615
12, 26, 4325565
13, 26, 2162910
14, 26, 196860
15, 26, 7140
16, 26, 14790
17, 26, 23205
18, 26, 30855
19, 26, 38505
20, 26, 46155
21, 26, 54570
22, 26, 62220
23, 26, 1044480
24, 26, 3002880
0, 27, 5352960
1, 27, 7311360
2, 27, 9269760
3, 27, 11228160
4, 27, 13186560
5, 27, 15340800
6, 27, 16121865
7, 27, 14155815
8, 27, 12189765
9, 27, 10027110
10, 27, 8061060
11, 27, 6095010
12, 27, 4128960
13, 27, 1966305
14, 27, 255
15, 27, 7905
16, 27, 15555
17, 27, 23970
18, 27, 31620
19, 27, 39270
20, 27, 46920
21, 27, 55335
22, 27, 62985
23, 27, 1240320
24, 27, 3198720
0, 28, 5548800
1, 28, 7507200
2, 28, 9465600
3, 28, 11424000
4, 28, 13382400
5, 28, 15536640
6, 28, 15925260
7, 28, 13959210
8, 28, 11993160
9, 28, 9830505
10, 28, 7864455
11, 28, 5898405
12, 28, 3932355
13, 28, 1769700
14, 28, 1020
15, 28, 8670
16, 28, 16320
17, 28, 24735
18, 28, 32385
19, 28, 40035
20, 28, 47685
21, 28, 56100
22, 28, 63750
23, 28, 1436160
24, 28, 3394560
0, 29, 5744640
1, 29, 7703040
2, 29, 9661440
3, 29, 11619840
4, 29, 13578240
5, 29, 15732480
6, 29, 15728655
7, 29, 13762605
8, 29, 11796555
9, 29, 9633900
10, 29, 7667850
11, 29, 5701800
12, 29, 3735750
13, 29, 1573095
14, 29, 1785
15, 29, 9435
16, 29, 17085
17, 29, 25500
18, 29, 33150
19, 29, 40800
20, 29, 48450
21, 29, 56865
22, 29, 64515
23, 29, 1632000
24, 29, 3590400
0, 30, 5940480
1, 30, 7898880
2, 30, 9857280
3, 30, 11815680
4, 30, 13774080
5, 30, 15928320
6, 30, 15532050
7, 30, 13566000
8, 30, 11599950
9, 30, 9437295
10, 30, 7471245
11, 30, 5505195
12, 30, 3539145
13, 30, 1376490
14, 30, 2550
15, 30, 10200
16, 30, 17850
17, 30, 26265
18, 30, 33915
19, 30, 41565
20, 30, 49215
21, 30, 57630
22, 30, 65280
23, 30, 1827840
24, 30, 3786240
0, 31, 6136320
1, 31, 8094720
2, 31, 10053120
3, 31, 12011520
4, 31, 13969920
5, 31, 16124160
6, 31, 15335445
7, 31, 13369395
8, 31, 11403345
9, 31, 9240690
10, 31, 7274640
11, 31, 5308590
12, 31, 3342540
13, 31, 1179885
14, 31, 3315
15, 31, 10965
16, 31, 18615
17, 31, 27030
18, 31, 34680
19, 31, 42330
20, 31, 49980
21, 31, 58395
22, 31, 65280
23, 31, 2023680
24, 31, 3982080
0, 32, 6332160
1, 32, 8290560
2, 32, 10248960
3, 32, 12207360
4, 32, 14165760
5, 32, 16320000
6, 32, 15138840
7, 32, 13172790
8, 32, 11206740
9, 32, 9044085
10, 32, 7078035
11, 32, 5111985
12, 32, 3145935
13, 32, 983280
14, 32, 4080
15, 32, 11730
16, 32, 19380
17, 32, 27795
18, 32, 35445
19, 32, 43095
20, 32, 50745
21, 32, 59160
22, 32, 261120
23, 32, 2219520
24, 32, 4177920
0, 33, 6528000
1, 33, 8486400
2, 33, 10444800
3, 33, 12403200
4, 33, 14361600
5, 33, 16515840
6, 33, 14942235
7, 33, 12976185
8, 33, 11010135
9, 33, 8847480
10, 33, 6881430
11, 33, 4915380
12, 33, 2949330
13, 33, 786675
14, 33, 4845
15, 33, 12495
16, 33, 20145
17, 33, 28560
18, 33, 36210
19, 33, 43860
20, 33, 51510
21, 33, 59925
22, 33, 456960
23, 33, 2415360
24, 33, 4373760
0, 34, 6723840
1, 34, 8682240
2, 34, 10640640
3, 34, 12599040
4, 34, 14557440
5, 34, 16711680
6, 34, 14745630
7, 34, 12779580
8, 34, 10813530
9, 34, 8650875
10, 34, 6684825
11, 34, 4718775
12, 34, 2752725
13, 34, 590070
14, 34, 5610
15, 34, 13260
16, 34, 20910
17, 34, 29325
18, 34, 36975
19, 34, 44625
20, 34, 52275
21, 34, 60690
22, 34, 652800
23, 34, 2611200
24, 34, 4569600
0, 35, 6919680
1, 35, 8878080
2, 35, 10836480
3, 35, 12794880
4, 35, 14753280
5, 35, 16515075
6, 35, 14549025
7, 35, 12582975
8, 35, 10616925
9, 35, 8454270
10, 35, 6488220
11, 35, 4522170
12, 35, 2556120
13, 35, 393465
14, 35, 6375
15, 35, 14025
16, 35, 21675
17, 35, 30090
18, 35, 37740
19, 35, 45390
20, 35, 53040
21, 35, 61455
22, 35, 848640
23, 35, 2807040
24, 35, 4765440
0, 36, 7115520
1, 36, 9073920
2, 36, 11032320
3, 36, 12990720
4, 36, 14949120
5, 36, 16318470
6, 36, 14352420
7, 36, 12386370
8, 36, 10420320
9, 36, 8257665
10, 36, 6291615
11, 36, 4325565
12, 36, 2359515
13, 36, 196860
14, 36, 7140
15, 36, 14790
16, 36, 22440
17, 36, 30855
18, 36, 38505
19, 36, 46155
20, 36, 53805
21, 36, 62220
22, 36, 1044480
23, 36, 3002880
24, 36, 4961280
0, 37, 7311360
1, 37, 9269760
2, 37, 11228160
3, 37, 13186560
4, 37, 15144960
5, 37, 16121865
6, 37, 14155815
7, 37, 12189765
8, 37, 10223715
9, 37, 8061060
10, 37, 6095010
11, 37, 4128960
12, 37, 2162910
13, 37, 255
14, 37, 7905
15, 37, 15555
16, 37, 23205
17, 37, 31620
18, 37, 39270
19, 37, 46920
20, 37, 54570
21, 37, 62985
22, 37, 1240320
23, 37, 3198720
24, 37, 5157120
0, 38, 7507200
1, 38, 9465600
2, 38, 11424000
3, 38, 13382400
4, 38, 15340800
5, 38, 15925260
6, 38, 13959210
7, 38, 11993160
8, 38, 10027110
9, 38, 7864455
10, 38, 5898405
11, 38, 3932355
12, 38, 1966305
13, 38, 1020
14, 38, 8670
15, 38, 16320
16, 38, 23970
17, 38, 32385
18, 38, 40035
19, 38, 47685
20, 38, 55335
21, 38, 63750
22, 38, 1436160
23, 38, 3394560
24, 38, 5352960
0, 39, 7703040
1, 39, 9661440
2, 39, 11619840
3, 39, 13578240
4, 39, 15536640
5, 39, 15728655
6, 39, 13762605
7, 39, 11796555
8, 39, 9830505
9, 39, 7667850
10, 39, 5701800
11, 39, 3735750
12, 39, 1769700
13, 39, 1785
14, 39, 9435
15, 39, 17085
16, 39, 24735
17, 39, 33150
18, 39, 40800
19, 39, 48450
20, 39, 56100
21, 39, 64515
22, 39, 1632000
23, 39, 3590400
24, 39, 5548800
0, 40, 7898880
1, 40, 9857280
2, 40, 11815680
3, 40, 13774080
4, 40, 15732480
5, 40, 15532050
6, 40, 13566000
7, 40, 11599950
8, 40, 9633900
9, 40, 7471245
10, 40, 5505195
11, 40, 3539145
12, 40, 1573095
13, 40, 2550
14, 40, 10200
15, 40, 17850
16, 40, 25500
17, 40, 33915
18, 40, 41565
19, 40, 49215
20, 40, 56865
21, 40, 65280
22, 40, 1827840
23, 40, 3786240
24, 40, 5744640
0, 41, 8094720
1, 41, 10053120
2, 41, 12011520
3, 41, 13969920
4, 41, 15928320
5, 41, 15335445
6, 41, 13369395
7, 41, 11403345
8, 41, 9437295
9, 41, 7274640
10, 41, 5308590
11, 41, 3342540
12, 41, 1376490
13, 41, 3315
14, 41, 10965
15, 41, 18615
16, 41, 26265
17, 41, 34680
18, 41, 42330
19, 41, 49980
20, 41, 57630
21, 41, 65280
22, 41, 2023680
23, 41, 3982080
24, 41, 5940480
0, 42, 8290560
1, 42, 10248960
2, 42, 12207360
3, 42, 14165760
4, 42, 16124160
5, 42, 15138840
6, 42, 13172790
7, 42, 11206740
8, 42, 9240690
9, 42, 7078035
10, 42, 5111985
11, 42, 3145935
12, 42, 1179885
13, 42, 4080
14, 42, 11730
15, 42, 19380
16, 42, 27030
17, 42, 35445
18, 42, 43095
19, 42, 50745
20, 42, 58395
21, 42, 261120
22, 42, 2219520
23, 42, 4177920
24, 42, 6136320
0, 43, 8486400
1, 43, 10444800
2, 43, 12403200
3, 43, 14361600
4, 43, 16320000
5, 43, 14942235
6, 43, 12976185
7, 43, 11010135
8, 43, 9044085
9, 43, 6881430
10, 43, 4915380
11, 43, 2949330
12, 43, 983280
13, 43, 4845
14, 43, 12495
15, 43, 20145
16, 43, 27795
17, 43, 36210
18, 43, 43860
19, 43, 51510
20, 43, 59160
21, 43, 456960
22, 43, 2415360
23, 43, 4373760
24, 43, 6332160
0, 44, 8682240
1, 44, 10640640
2, 44, 12599040
3, 44, 14557440
4, 44, 16515840
5, 44, 14745630
6, 44, 12779580
7, 44, 10813530
8, 44, 8847480
9, 44, 6684825
10, 44, 4718775
11, 44, 2752725
12, 44, 786675
13, 44, 5610
14, 44, 13260
15, 44, 20910
16, 44, 28560
17, 44, 36975
18, 44, 44625
19, 44, 52275
20, 44, 59925
21, 44, 652800
22, 44, 2611200
23, 44, 4569600
24, 44, 6528000
0, 45, 8878080
1, 45, 10836480
2, 45, 12794880
3, 45, 14753280
4, 45, 16711680
5, 45, 14549025
6, 45, 12582975
7, 45, 10616925
8, 45, 8650875
9, 45, 6488220
10, 45, 4522170
11, 45, 2556120
12, 45, 590070
13, 45, 6375
14, 45, 14025
15, 45, 21675
16, 45, 29325
17, 45, 37740
18, 45, 45390
19, 45, 53040
20, 45, 60690
21, 45, 848640
22, 45, 2807040
23, 45, 4765440
24, 45, 6723840
0, 46, 9073920
1, 46, 11032320
2, 46, 12990720
3, 46, 14949120
4, 46, 16515075
5, 46, 14352420
6, 46, 12386370
7, 46, 10420320
8, 46, 8454270
9, 46, 6291615
10, 46, 4325565
11, 46, 2359515
12, 46, 393465
13, 46, 7140
14, 46, 14790
15, 46, 22440
16, 46, 30090
17, 46, 38505
18, 46, 46155
19, 46, 53805
20, 46, 61455
21, 46, 1044480
22, 46, 3002880
23, 46, 4961280
24, 46, 6919680
0, 47, 9269760
1, 47, 11228160
2, 47, 13186560
3, 47, 15144960
4, 47, 16318470
5, 47, 14155815
6, 47, 12189765
7, 47, 10223715
8, 47, 8257665
9, 47, 6095010
10, 47, 4128960
11, 47, 2162910
12, 47, 196860
13, 47, 7905
14, 47, 15555
15, 47, 23205
16, 47, 30855
17, 47, 39270
18, 47, 46920
19, 47, 54570
20, 47, 62220
21, 47, 1240320
22, 47, 3198720
23, 47, 5157120
24, 47, 7115520
0, 48, 9465600
1, 48, 11424000
2, 48, 13382400
3, 48, 15340800
4, 48, 16121865
5, 48, 13959210
6, 48, 11993160
7, 48, 10027110
8, 48, 8061060
9, 48, 5898405
10, 48, 3932355
11, 48, 1966305
12, 48, 255
13, 48, 8670
14, 48, 16320
15, 48, 23970
16, 48, 31620
17, 48, 40035
18, 48, 47685
19, 48, 55335
20, 48, 62985
21, 48, 1436160
22, 48, 3394560
23, 48, 5352960
24, 48, 7311360
0, 49, 9661440
1, 49, 11619840
2, 49, 13578240
3, 49, 15536640
4, 49, 15925260
5, 49, 13762605
6, 49, 11796555
7, 49, 9830505
8, 49, 7864455
9, 49, 5701800
10, 49, 3735750
11, 49, 1769700
12, 49, 1020
13, 49, 9435
14, 49, 17085
15, 49, 24735
16, 49, 32385
17, 49, 40800
18, 49, 48450
19, 49, 56100
20, 49, 63750
21, 49, 1632000
22, 49, 3590400
23, 49, 5548800
24, 49, 7507200
0, 50, 9857280
1, 50, 11815680
2, 50, 13774080
3, 50, 15732480
4, 50, 15728655
5, 50, 13566000
6, 50, 11599950
7, 50, 9633900
8, 50, 7667850
9, 50, 5505195
10, 50, 3539145
11, 50, 1573095
12, 50, 1785
13, 50, 10200
14, 50, 17850
15, 50, 25500
16, 50, 33150
17, 50, 41565
18, 50, 49215
19, 50, 56865
20, 50, 64515
21, 50, 1827840
22, 50, 3786240
23, 50, 5744640
24, 50, 7703040
0, 51, 10053120
1, 51, 12011520
2, 51, 13969920
3, 51, 15928320
4, 51, 15532050
5, 51, 13369395
6, 51, 11403345
7, 51, 9437295
8, 51, 7471245
9, 51, 5308590
10, 51, 3342540
11, 51, 1376490
12, 51, 2550
13, 51, 10965
14, 51, 18615
15, 51, 26265
16, 51, 33915
17, 51, 42330
18, 51, 49980
19, 51, 57630
20, 51, 65280
21, 51, 2023680
22, 51, 3982080
23, 51, 5940480
24, 51, 7898880
0, 52, 10248960
1, 52, 12207360
2, 52, 14165760
3, 52, 16124160
4, 52, 15335445
5, 52, 13172790
6, 52, 11206740
7, 52, 9240690
8, 52, 7274640
9, 52, 5111985
10, 52, 3145935
11, 52, 1179885
12, 52, 3315
13, 52, 11730
14, 52, 19380
15, 52, 27030
16, 52, 34680
17, 52, 43095
18, 52, 50745
19, 52, 58395
20, 52, 65280
21, 52, 2219520
22, 52, 4177920
23, 52, 6136320
24, 52, 8094720
0, 53, 10444800
1, 53, 12403200
2, 53, 14361600
3, 53, 16320000
4, 53, 15138840
5, 53, 12976185
6, 53, 11010135
7, 53, 9044085
8, 53, 7078035
9, 53, 4915380
10, 53, 2949330
11, 53, 983280
12, 53, 4080
13, 53, 12495
14, 53, 20145
15, 53, 27795
16, 53, 35445
17, 53, 43860
18, 53, 51510
19, 53, 59160
20, 53, 261120
21, 53, 2415360
22, 53, 4373760
23, 53, 6332160
24, 53, 8290560
0, 54, 10640640
1, 54, 12599040
2, 54, 14557440
3, 54, 16515840
4, 54, 14942235
5, 54, 12779580
6, 54, 10813530
7, 54, 8847480
8, 54, 6881430
9, 54, 4718775
10, 54, 2752725
11, 54, 786675
12, 54, 4845
13, 54, 13260
14, 54, 20910
15, 54, 28560
16, 54, 36210
17, 54, 44625
18, 54, 52275
19, 54, 59925
20, 54, 456960
21, 54, 2611200
22, 54, 4569600
23, 54, 6528000
24, 54, 8486400
0, 55, 10836480
1, 55, 12794880
2, 55, 14753280
3, 55, 16711680
4, 55, 14745630
5, 55, 12582975
6, 55, 10616925
7, 55, 8650875
8, 55, 6684825
9, 55, 4522170
10, 55, 2556120
11, 55, 590070
12, 55, 5610
13, 55, 14025
14, 55, 21675
15, 55, 29325
16, 55, 36975
17, 55, 45390
18, 55, 53040
19, 55, 60690
20, 55, 652800
21, 55, 2807040
22, 55, 4765440
23, 55, 6723840
24, 55, 8682240
0, 56, 11032320
1, 56, 12990720
2, 56, 14949120
3, 56, 16515075
4, 56, 14549025
5, 56, 12386370
6, 56, 10420320
7, 56, 8454270
8, 56, 6488220
9, 56, 4325565
10, 56, 2359515
11, 56, 393465
12, 56, 6375
13, 56, 14790
14, 56, 22440
15, 56, 30090
16, 56, 37740
17, 56, 46155
18, 56, 53805
19, 56, 61455
20, 56, 848640
21, 56, 3002880
22, 56, 4961280
23, 56, 6919680
24, 56, 8878080
0, 57, 11228160
1, 57, 13186560
2, 57, 15144960
3, 57, 16318470
4, 57, 14352420
5, 57, 12189765
6, 57, 10223715
7, 57, 8257665
8, 57, 6291615
9, 57, 4128960
10, 57, 2162910
11, 57, 196860
12, 57, 7140
13, 57, 15555
14, 57, 23205
15, 57, 30855
16, 57, 38505
17, 57, 46920
18, 57, 54570
19, 57, 62220
20, 57, 1044480
21, 57, 3198720
22, 57, 5157120
23, 57, 7115520
24, 57, 9073920
0, 58, 11424000
1, 58, 13382400
2, 58, 15340800
